survey_type,province,city,county,gender,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,target
1,23,69,109,2,1,1,1,3,14000,1,20.0,160,120,2,3,4,1,3,2,2,2,4,6,,,,,22000.0,4,3,1,2,2,3,2,4,3,40,1
1,5,8,23,1,1,1,1,7,20000,1,48.0,174,140,4,3,4,2,2,3,2,4,3,1,2.0,26.0,1.0,4.0,50000.0,3,2,1,2,3,3,2,3,3,46,1
2,18,54,88,2,1,1,1,4,0,1,240.0,157,100,5,5,5,1,5,3,2,2,5,3,,,,,50000.0,3,3,1,2,3,2,1,4,2,32,1
2,2,2,9,1,8,1,1,6,15000,1,230.0,170,144,3,4,2,1,2,4,2,4,2,2,,,,,100000.0,2,2,1,2,7,3,3,4,2,53,1
1,11,31,54,2,1,1,1,11,40000,1,100.0,166,113,4,5,5,2,2,2,2,4,2,1,3.0,3.0,1.0,3.0,80000.0,2,3,1,2,3,2,1,4,2,25,1
2,10,28,51,2,1,1,1,1,960,1,80.0,165,120,4,4,4,1,3,4,1,4,5,4,,,,,960.0,1,2,1,2,7,2,1,4,3,88,1
1,18,53,87,2,1,1,1,3,0,1,80.0,162,95,2,2,2,1,2,2,2,4,1,4,,,,,60000.0,3,2,1,2,3,3,2,4,3,28,0
1,15,41,72,2,1,1,1,4,0,1,112.0,160,160,5,5,5,2,4,1,1,2,5,5,,,,,100000.0,4,3,1,1,3,2,1,5,-8,46,1
1,15,40,71,2,1,1,3,6,10800,1,69.0,160,112,3,4,3,1,3,4,1,4,5,5,,,,,87000.0,3,3,1,2,3,2,1,3,3,51,1
1,30,85,128,1,1,1,1,11,50000,4,100.0,171,130,3,5,5,2,1,4,2,2,5,1,3.0,6.0,1.0,2.0,50000.0,2,2,1,2,3,2,2,5,3,35,0
1,31,86,129,1,1,1,1,6,16800,1,97.0,174,180,1,2,4,2,1,3,1,5,7,5,,,,,11000.0,2,1,1,2,3,2,2,4,1,58,1
2,21,64,100,2,1,1,1,6,4000,1,200.0,160,100,3,3,4,2,3,3,2,4,5,4,,,,,10000.0,3,3,1,2,3,2,3,4,2,58,0
1,29,82,125,2,1,1,1,9,48000,2,78.0,160,90,4,3,4,2,3,3,4,4,5,1,3.0,6.0,1.0,3.0,90000.0,3,3,4,2,1,2,2,2,3,27,1
1,9,22,44,1,1,1,1,3,18000,1,200.0,169,160,4,5,4,4,2,4,1,1,5,1,5.0,1.0,1.0,3.0,66000.0,5,2,2,2,3,3,3,2,2,50,1
2,31,86,129,2,1,1,1,3,0,1,42.0,156,125,3,1,5,1,5,2,1,4,-8,4,,,,,-1.0,1,3,1,2,7,2,2,4,-8,67,1
1,5,8,24,2,1,1,1,6,0,1,102.0,158,100,4,4,4,2,3,3,4,5,5,6,,,,,200000.0,1,3,1,2,3,2,2,3,2,29,1
2,28,81,121,2,1,1,2,1,-1,1,80.0,145,74,2,2,2,1,3,3,1,4,3,4,,,,,20000.0,6,2,1,2,3,3,2,3,-8,76,0
2,5,9,25,1,1,1,1,3,7000,1,100.0,172,140,2,2,2,1,1,4,1,4,1,4,,,,,20000.0,3,2,1,1,3,3,3,5,2,55,1
2,16,47,79,1,1,1,1,4,20000,1,210.0,165,130,3,4,4,1,2,2,1,4,5,3,,,,,30000.0,8,2,1,2,3,3,1,2,3,48,1
1,1,1,4,2,1,1,1,4,13200,1,84.0,165,160,3,4,4,2,3,3,1,4,5,5,,,,,13200.0,1,1,1,2,6,3,3,2,3,48,1
1,5,11,27,1,1,1,1,4,20000,1,60.0,165,130,5,5,4,2,2,4,2,1,1,1,3.0,34.0,1.0,3.0,40000.0,3,1,1,2,3,2,3,2,3,51,1
1,30,85,128,1,1,1,1,4,58000,4,44.0,175,126,4,5,5,2,2,4,2,4,4,5,,,,,72000.0,2,3,5,1,3,2,3,5,2,81,1
2,18,51,84,2,1,1,1,4,10000,1,150.0,165,110,5,5,5,1,3,4,2,4,5,3,,,,,50000.0,2,3,1,2,3,3,1,4,2,43,1
2,9,21,43,1,1,1,1,3,10000,1,140.0,170,125,4,4,4,1,2,3,1,2,6,3,,,,,20000.0,2,2,1,2,3,3,1,3,2,53,1
1,4,7,21,2,1,1,2,6,70000,1,65.0,162,116,3,2,1,1,1,1,3,3,5,1,3.0,5.0,1.0,2.0,80000.0,1,2,1,2,1,2,1,5,2,26,0
1,22,66,105,1,1,1,1,4,40000,1,180.0,176,125,4,5,5,1,3,5,3,2,5,1,1.0,17.0,1.0,4.0,40000.0,1,3,1,1,3,3,1,-8,3,32,1
1,1,1,5,2,1,1,1,12,60000,1,210.0,155,110,3,4,4,2,3,3,3,4,6,5,,,,,80000.0,2,3,1,2,3,2,2,3,3,77,1
1,15,41,72,2,1,1,1,6,20000,1,106.0,165,114,5,5,5,2,3,3,2,2,7,1,3.0,28.0,1.0,4.0,50000.0,2,4,1,1,3,2,2,4,3,45,1
1,2,2,9,1,8,1,1,6,46000,1,460.0,172,172,3,3,4,2,2,2,3,1,5,1,3.0,40.0,1.0,2.0,80000.0,3,3,1,2,3,2,1,4,3,61,0
2,17,48,81,1,1,1,1,7,20000,1,60.0,172,170,4,5,2,1,3,4,2,3,3,1,3.0,3.0,2.0,3.0,30000.0,2,2,1,2,1,3,2,4,2,25,1
1,26,74,114,1,1,1,1,6,20000,1,100.0,170,120,4,3,5,1,4,4,1,4,2,1,2.0,-2.0,1.0,4.0,20000.0,3,3,1,2,3,2,1,3,2,36,1
1,10,26,48,2,1,1,1,9,60000,1,100.0,160,110,4,4,4,2,3,4,4,4,5,5,,,,,13000.0,2,3,1,2,3,2,2,4,2,57,1
1,27,80,120,1,8,1,1,3,0,1,64.0,165,120,3,4,3,1,4,4,3,2,2,5,,,,,0.0,2,2,1,2,3,2,3,4,2,78,1
1,13,36,67,1,1,1,1,7,100000,1,137.0,171,130,5,4,4,1,4,3,3,4,5,1,3.0,20.0,1.0,2.0,150000.0,4,3,4,1,3,1,1,5,2,40,1
1,30,85,128,1,4,0,4,4,36000,1,60.0,170,140,4,3,3,2,3,5,3,5,6,5,,,,,36000.0,1,2,0,2,6,2,2,4,2,61,1
2,6,13,29,1,1,1,1,4,7000,1,120.0,160,110,3,3,3,1,3,3,3,3,3,4,,,,,20000.0,1,2,1,2,3,3,2,3,2,73,0
2,5,8,24,1,1,1,1,3,30000,1,100.0,172,160,5,5,5,1,4,3,1,4,5,2,,,,,30000.0,4,3,1,2,3,2,1,4,2,38,1
2,6,17,33,2,1,1,1,6,0,1,120.0,160,140,4,3,4,1,4,4,1,4,5,4,,,,,-2.0,2,3,1,2,3,2,2,4,2,57,1
2,22,67,107,1,1,1,3,3,10000,1,50.0,167,110,4,5,3,1,2,2,2,4,5,2,,,,,20000.0,5,3,0,2,3,3,2,4,2,66,1
2,28,81,123,1,1,1,1,4,5000,1,110.0,164,110,4,3,3,1,3,4,2,4,7,2,,,,,10000.0,2,3,1,2,3,2,1,3,2,68,1
1,10,27,50,2,1,1,1,6,0,2,90.0,165,120,5,5,5,1,2,3,5,4,4,6,,,,,100000.0,2,4,2,2,1,2,2,4,2,18,1
1,16,44,75,1,1,1,1,4,30000,1,200.0,170,130,4,5,5,2,2,3,1,4,5,1,5.0,13.0,2.0,4.0,60000.0,4,3,2,2,3,3,2,3,2,55,1
1,21,63,99,1,1,1,1,5,40000,1,75.0,177,170,5,5,5,2,4,5,4,4,5,1,3.0,20.0,1.0,2.0,50000.0,3,4,1,2,3,2,1,4,2,40,1
1,18,51,84,1,1,1,1,6,62000,4,100.0,173,110,5,4,4,1,3,3,2,4,5,1,3.0,30.0,1.0,2.0,62000.0,2,3,2,2,3,2,2,5,4,57,1
2,29,83,126,1,1,1,1,4,14000,4,120.0,168,145,2,4,5,1,4,4,4,1,2,1,3.0,4.0,1.0,2.0,12000.0,1,3,1,1,3,2,1,5,2,42,1
1,4,7,17,1,1,1,1,4,35000,1,55.5,163,130,5,4,4,2,3,3,3,4,6,1,3.0,37.0,1.0,3.0,80000.0,3,3,1,2,3,2,2,5,3,57,1
1,7,18,35,1,1,1,1,4,25000,1,22.0,171,170,3,5,5,2,4,5,2,4,5,5,,,,,60000.0,2,2,0,2,3,2,2,4,3,61,1
1,1,1,6,2,1,1,1,13,100000,4,53.5,164,120,5,5,5,2,2,2,2,4,5,1,3.0,4.0,1.0,2.0,200000.0,4,4,1,2,3,2,2,3,2,30,1
2,9,20,42,1,1,0,1,5,0,1,87.0,176,113,3,4,4,1,2,3,1,4,2,4,,,,,19000.0,2,3,1,2,3,2,1,3,2,87,1
2,18,53,87,2,1,1,1,4,10000,1,220.0,160,110,3,3,3,1,3,3,2,4,4,3,,,,,30000.0,4,3,1,2,3,2,2,4,2,42,1
1,27,79,119,1,1,1,1,9,50000,4,104.0,174,155,4,4,4,2,1,3,2,4,5,1,3.0,29.0,1.0,1.0,100000.0,3,3,2,1,3,2,2,4,1,50,1
2,31,86,129,1,1,1,1,1,0,1,63.0,167,95,1,1,4,1,2,5,1,4,-8,4,,,,,10000.0,4,1,1,2,3,3,1,1,-8,66,1
2,21,62,98,2,1,1,1,1,0,1,100.0,155,125,2,4,4,1,3,3,1,2,1,5,,,,,20000.0,4,2,0,2,3,3,2,3,-8,49,0
2,29,82,124,1,1,1,1,3,10000,1,40.0,167,110,4,4,4,1,2,3,2,4,5,3,,,,,20000.0,2,3,1,2,3,2,1,4,2,65,1
1,4,7,21,2,1,1,3,13,200000,4,45.0,165,129,5,5,5,5,2,4,4,3,5,1,3.0,8.0,1.0,2.0,300000.0,2,3,2,2,3,2,2,4,2,29,1
2,24,72,112,2,1,0,1,1,1200,1,200.0,150,110,4,4,4,4,4,4,1,5,4,4,,,,,1200.0,1,3,1,2,7,3,2,4,2,73,1
1,13,36,67,2,1,1,1,9,60000,1,90.0,160,116,4,3,3,2,2,3,3,4,6,1,2.0,19.0,1.0,1.0,-2.0,4,3,1,1,3,2,1,2,3,41,1
1,27,80,120,1,3,1,1,3,30000,1,50.0,170,160,5,5,5,1,2,4,1,4,3,1,5.0,10.0,1.0,3.0,30000.0,1,2,1,2,6,3,2,4,3,44,0
2,28,81,122,2,1,1,1,1,2000,1,90.0,160,100,3,3,3,1,4,3,2,3,4,4,,,,,10000.0,4,2,1,2,3,2,1,3,2,68,0
2,6,13,29,1,1,1,2,8,50000,1,90.0,165,130,4,5,4,1,3,3,2,4,6,1,3.0,17.0,1.0,3.0,70000.0,5,3,1,2,3,2,1,4,2,41,1
1,16,45,76,2,1,1,1,3,10000,1,80.0,170,130,5,4,4,2,4,3,2,4,5,1,3.0,10.0,1.0,3.0,40000.0,3,3,1,2,3,2,2,4,2,41,1
2,26,74,114,2,1,1,1,3,7000,1,110.0,155,97,4,4,4,1,4,3,1,4,5,3,,,,,20000.0,3,3,1,2,3,2,2,3,2,44,1
2,10,27,50,2,1,1,1,3,10000,1,100.0,165,140,5,5,2,1,2,4,1,4,4,2,,,,,50000.0,2,3,1,2,3,3,1,5,3,55,1
1,7,18,38,1,1,1,1,6,30000,1,55.0,175,150,5,4,3,5,2,4,1,4,5,1,3.0,40.0,1.0,3.0,50000.0,2,3,1,2,3,3,2,4,3,58,1
2,6,14,30,2,1,1,1,1,2000,1,200.0,156,90,1,2,3,1,2,2,1,2,3,3,,,,,10000.0,4,2,1,2,3,2,2,3,2,67,0
1,22,66,106,1,1,1,1,6,50000,4,61.0,169,130,1,1,3,4,1,5,2,4,5,5,,,,,200000.0,4,2,1,1,3,2,3,4,-8,57,1
2,5,10,26,2,1,1,1,3,0,1,120.0,163,130,2,2,2,2,1,2,3,1,2,6,,,,,20000.0,4,1,1,2,3,3,3,2,4,52,0
1,29,82,125,2,1,-8,1,1,12000,1,18.0,155,120,3,3,3,1,3,3,1,2,1,3,,,,,24000.0,2,2,1,2,3,2,2,4,4,58,1
1,12,32,60,2,1,1,1,1,18000,1,140.0,155,95,4,2,4,1,1,4,1,2,6,4,,,,,36000.0,2,4,0,2,3,2,2,4,2,78,1
2,16,45,76,1,1,1,3,3,6000,1,40.0,157,110,2,2,3,1,4,3,1,3,5,4,,,,,10000.0,3,3,2,1,2,2,1,4,3,62,1
1,18,53,87,2,1,1,1,1,3000,1,200.0,155,100,5,4,4,1,3,4,1,4,4,4,,,,,20000.0,2,3,1,2,3,2,2,4,3,50,1
1,19,59,95,2,1,1,1,3,25000,1,80.0,162,95,4,4,4,2,2,2,1,3,1,1,3.0,31.0,1.0,3.0,50000.0,3,2,2,2,3,2,2,3,-8,50,1
1,19,57,92,1,1,0,2,10,100000,4,90.0,177,174,5,4,4,2,3,4,2,4,6,1,3.0,1.0,1.0,2.0,100000.0,1,3,1,1,1,2,1,3,2,23,1
2,24,72,112,1,1,0,1,4,30000,1,80.0,162,110,3,5,3,1,4,3,3,4,4,1,3.0,12.0,1.0,3.0,30000.0,2,3,0,2,3,2,1,3,3,50,1
1,9,20,42,2,1,1,1,3,30000,1,140.0,175,180,4,4,4,1,4,3,1,4,4,1,2.0,35.0,1.0,4.0,60000.0,3,3,1,2,3,2,2,4,2,48,0
1,1,1,2,1,1,-8,1,9,-3,1,39.0,172,132,2,3,5,2,2,4,2,3,6,1,6.0,30.0,1.0,2.0,-3.0,3,3,1,2,3,2,2,3,2,49,1
1,1,1,4,1,1,1,1,9,36000,4,47.6,168,145,3,5,5,2,2,5,1,3,5,1,3.0,24.0,1.0,2.0,36000.0,1,2,1,2,6,3,2,3,3,44,1
2,18,51,84,1,1,1,1,1,5000,1,200.0,176,110,2,2,3,1,1,4,1,2,5,3,,,,,10000.0,2,3,1,2,3,2,1,3,2,64,1
2,16,44,75,2,1,1,1,1,0,1,270.0,158,110,4,5,5,1,4,4,1,3,3,4,,,,,30000.0,4,2,1,2,3,3,2,3,3,50,1
1,13,36,67,2,1,0,7,1,12000,1,98.0,155,116,4,4,4,2,4,4,1,4,7,5,,,,,12000.0,1,2,0,2,7,3,3,3,3,72,1
2,2,5,12,1,1,1,1,3,3500,1,120.0,172,130,4,4,4,1,2,1,1,4,3,3,,,,,9000.0,4,1,1,2,3,3,1,4,2,33,1
1,26,75,115,2,1,1,1,3,-1,1,40.0,162,113,4,-8,5,1,4,4,-8,4,3,4,,,,,16000.0,1,1,1,2,3,2,2,2,-8,58,1
1,15,39,70,2,1,1,1,1,980,1,102.0,158,121,2,3,3,8,2,3,1,3,-8,6,,,,,-2.0,1,2,-2,2,7,3,-8,-8,-8,82,1
1,31,87,131,1,1,0,1,3,0,1,79.7,172,165,5,5,3,2,3,4,1,3,5,5,,,,,0.0,3,3,1,2,3,2,3,2,1,39,1
2,17,49,82,1,1,1,1,4,18000,1,160.0,166,145,5,5,4,1,3,2,1,1,4,1,2.0,14.0,2.0,4.0,20000.0,3,2,1,2,3,3,3,4,3,42,1
1,10,27,49,1,1,0,2,6,45000,1,60.0,170,140,3,3,3,2,3,3,1,4,5,5,,,,,110000.0,3,3,2,2,3,2,2,4,2,59,1
2,2,5,12,1,-8,0,3,3,8000,1,130.0,170,140,4,3,4,1,3,4,1,4,4,3,,,,,24000.0,4,2,1,2,3,2,2,3,3,59,1
1,12,32,55,2,1,1,1,6,0,1,70.0,162,120,3,5,5,4,1,2,2,2,3,5,,,,,100000.0,2,2,2,1,3,3,3,2,2,40,1
2,23,68,108,2,1,1,3,1,5000,1,180.0,160,120,3,2,3,1,2,4,1,4,5,3,,,,,10000.0,2,3,1,2,3,3,1,4,2,44,1
1,2,3,10,2,4,0,3,1,5000,1,40.0,160,100,3,4,4,1,4,3,2,4,4,1,5.0,8.0,1.0,3.0,20000.0,2,2,3,2,3,3,2,2,3,60,1
1,1,1,8,2,1,1,1,12,40000,4,50.0,168,100,5,4,5,2,4,4,3,3,2,1,3.0,5.0,1.0,2.0,126000.0,1,3,0,2,1,2,3,4,3,27,0
2,6,13,29,1,1,1,1,4,30000,1,120.0,168,110,3,3,3,1,3,3,3,3,3,3,,,,,50000.0,2,3,1,2,3,2,2,3,2,40,0
2,6,13,29,1,1,1,3,1,8000,1,60.0,165,110,2,3,2,1,3,3,2,4,1,4,,,,,8000.0,1,3,1,2,7,2,2,3,2,69,0
1,30,85,128,1,1,1,1,6,28800,1,67.0,182,148,2,4,5,2,2,4,2,2,5,5,,,,,28800.0,1,3,1,2,7,2,2,3,4,66,1
2,6,13,29,2,1,1,1,1,780,1,130.0,150,118,4,4,4,1,2,2,1,4,4,4,,,,,1580.0,2,2,1,2,3,2,2,3,2,61,1
1,24,71,111,2,1,0,5,3,5000,1,304.0,150,85,3,4,5,5,4,4,1,4,5,5,,,,,200000.0,4,5,2,2,7,1,2,-8,2,85,1
1,12,34,63,1,1,1,1,10,-3,4,150.0,170,126,4,4,3,2,3,4,3,4,6,1,3.0,26.0,1.0,2.0,-3.0,4,4,-3,1,3,1,2,4,2,49,1
1,15,41,72,2,1,1,1,1,4000,1,50.0,163,136,2,2,2,1,4,2,1,3,4,1,5.0,12.0,-8.0,3.0,4000.0,2,2,1,2,3,3,3,4,3,49,1
2,18,52,86,2,1,1,1,1,720,1,30.0,155,85,3,5,5,1,3,3,1,5,5,3,,,,,1000.0,1,2,1,2,7,3,1,4,2,84,1
2,5,9,25,2,1,1,1,4,40000,1,50.0,165,130,5,5,5,1,3,3,1,2,7,4,,,,,70000.0,4,3,1,1,3,2,1,4,2,33,1
1,12,34,64,2,1,1,1,3,50000,1,120.0,165,106,5,5,5,2,2,2,1,4,3,1,3.0,3.0,1.0,3.0,60000.0,1,2,1,2,3,3,2,4,3,50,0
1,24,70,110,1,1,1,1,7,50000,1,80.0,173,110,5,5,5,1,4,4,3,1,5,1,1.0,11.0,1.0,2.0,50000.0,3,2,1,2,3,3,2,3,2,29,1
1,12,33,62,2,1,0,5,4,0,1,77.0,160,124,4,5,5,1,3,4,1,2,5,1,2.0,6.0,1.0,4.0,30000.0,6,2,1,1,3,3,1,2,2,36,1
1,11,29,52,1,1,1,1,6,150000,1,110.0,178,162,2,2,2,1,4,2,3,2,4,1,3.0,16.0,1.0,3.0,150000.0,2,3,1,2,3,3,3,4,3,52,0
2,17,48,80,2,1,1,1,6,0,1,200.0,160,140,3,3,4,1,3,4,3,2,5,5,,,,,40000.0,3,2,1,1,3,3,2,3,-8,27,1
2,10,28,51,1,1,1,1,4,25000,1,70.0,173,190,4,4,4,1,3,3,3,4,7,3,,,,,35000.0,2,3,1,2,3,2,1,5,2,55,0
2,6,14,30,1,1,1,1,1,3000,1,20.0,165,140,4,4,4,1,2,2,1,4,6,4,,,,,3000.0,1,3,-1,2,1,3,1,4,2,71,1
2,22,66,106,1,1,0,1,4,28000,4,130.0,173,120,2,3,4,1,4,3,1,4,4,5,,,,,60000.0,2,3,1,2,5,2,2,3,2,63,1
2,29,84,127,1,1,1,1,4,12000,1,150.0,160,80,1,1,1,1,3,3,1,2,1,3,,,,,12000.0,2,1,1,2,1,3,2,2,3,50,0
2,17,48,81,1,1,1,1,6,150000,1,110.0,172,160,5,5,5,1,4,4,3,1,4,1,2.0,8.0,1.0,4.0,-2.0,2,2,1,2,1,3,2,3,2,25,0
2,13,35,65,1,6,0,6,3,4000,1,200.0,160,100,4,5,5,1,2,4,1,4,5,3,,,,,8000.0,2,2,1,2,3,2,1,3,2,56,1
1,12,34,63,2,1,1,1,7,60000,2,20.0,154,100,5,5,4,1,3,4,3,3,7,1,4.0,7.0,1.0,3.0,600000.0,2,-8,0,2,2,2,2,3,2,24,1
2,11,31,54,1,1,1,1,4,10000,1,200.0,170,140,4,4,4,2,4,2,3,2,2,1,3.0,10.0,1.0,3.0,20000.0,6,3,1,2,3,3,2,4,2,35,0
1,24,72,112,2,1,1,1,8,40000,1,78.0,163,116,4,5,5,5,2,3,3,2,3,1,2.0,30.0,1.0,4.0,120000.0,2,2,1,2,3,2,2,4,2,51,1
2,29,83,126,1,1,0,1,4,40000,1,120.0,170,170,4,5,4,1,3,3,2,4,7,1,8.0,12.0,1.0,4.0,80000.0,3,4,1,2,3,2,1,4,2,49,1
1,21,62,98,2,8,1,1,3,10000,1,300.0,150,100,2,3,3,2,3,4,-8,2,5,4,,,,,20000.0,4,3,1,2,3,2,1,4,-8,51,1
1,7,18,40,1,1,1,1,7,50000,1,60.0,170,150,3,4,4,5,2,4,4,2,5,1,6.0,42.0,2.0,4.0,100000.0,2,2,1,1,3,2,2,2,2,60,1
1,22,65,104,1,1,1,1,3,20000,4,50.0,162,145,2,5,5,2,1,4,3,4,5,5,,,,,30000.0,2,3,1,2,3,3,2,4,2,75,1
2,22,65,103,1,1,1,1,3,4000,4,80.0,165,110,3,3,3,1,3,4,1,4,5,4,,,,,7000.0,2,3,-1,2,3,2,2,4,3,79,1
2,5,10,26,1,1,1,1,10,0,1,70.0,170,170,5,5,5,1,3,3,4,3,5,6,,,,,80000.0,3,3,1,2,1,2,2,5,2,20,1
1,31,88,133,1,1,1,1,4,20000,1,72.0,165,152,4,2,4,1,4,4,2,1,2,2,,,,,20000.0,4,2,2,1,3,2,1,4,2,38,1
2,23,68,108,2,1,1,1,1,1300,1,100.0,157,134,5,4,3,1,2,2,1,2,6,3,,,,,25000.0,4,3,1,2,3,3,1,5,2,65,1
2,24,71,111,2,1,0,8,3,40000,1,330.0,156,126,2,3,3,1,3,3,2,3,5,1,3.0,16.0,1.0,3.0,100000.0,3,4,2,2,3,2,1,4,2,50,1
1,27,80,120,1,1,1,1,3,20000,1,72.0,165,140,4,5,4,2,4,4,1,4,6,5,,,,,80000.0,5,2,1,2,3,2,2,3,2,73,1
2,18,54,88,1,1,1,1,7,15000,1,200.0,170,160,5,5,5,1,3,3,2,5,5,3,,,,,15000.0,5,3,1,2,3,2,2,4,2,57,1
1,17,49,82,2,1,1,1,6,20000,1,120.0,163,140,4,5,3,2,3,5,4,2,6,5,,,,,200000.0,3,4,2,1,3,2,2,4,2,50,1
2,17,49,82,1,1,1,1,4,40000,4,120.0,172,126,5,4,4,4,1,4,1,4,7,5,,,,,40000.0,1,4,1,2,7,1,1,3,2,78,1
2,5,9,25,2,1,0,1,3,4000,1,977.0,167,125,4,4,4,1,3,3,1,3,5,3,,,,,8000.0,3,3,1,2,3,2,2,3,2,42,1
1,17,48,80,2,1,1,1,10,30000,1,108.0,160,100,5,5,4,4,5,4,4,4,7,1,3.0,6.0,1.0,2.0,80000.0,4,3,6,1,3,2,1,4,2,29,1
1,6,17,33,1,1,1,1,3,10000,1,120.0,167,140,4,4,4,1,3,4,1,4,5,5,,,,,100000.0,6,3,1,2,3,2,1,4,2,61,1
2,5,11,27,2,1,0,1,3,7000,1,80.0,170,149,2,3,4,1,5,4,1,3,1,4,,,,,7000.0,1,2,3,2,5,3,2,2,3,61,0
1,15,41,72,1,1,1,1,12,35000,4,110.0,177,140,5,5,4,5,4,2,2,4,5,1,3.0,7.0,1.0,3.0,50000.0,4,3,1,2,3,2,1,4,2,30,1
1,12,32,56,1,1,1,1,12,0,2,70.0,176,120,4,4,4,5,3,3,4,2,2,5,,,,,20000.0,2,2,1,2,1,3,2,4,-8,21,1
1,10,26,48,1,4,0,6,12,800,2,107.0,178,130,5,5,4,2,3,4,4,4,4,6,,,,,100000.0,3,3,1,2,1,2,1,3,2,20,1
2,8,19,41,2,4,0,1,3,4000,-8,100.0,168,128,3,3,2,1,2,4,1,1,1,5,,,,,10000.0,2,1,1,2,2,3,2,2,3,28,0
1,27,80,120,2,1,1,1,12,30000,1,110.0,165,130,5,5,5,2,4,5,3,4,5,1,3.0,17.0,1.0,2.0,60000.0,3,3,1,2,3,2,2,3,2,42,1
1,5,11,27,1,1,1,1,3,25200,1,52.7,168,140,5,5,3,5,1,4,1,2,5,5,,,,,44400.0,5,3,1,2,3,2,2,4,2,69,1
1,1,1,3,1,1,1,1,4,38400,1,98.0,174,130,3,4,5,5,2,3,2,4,5,5,,,,,70000.0,2,3,1,2,3,2,1,4,2,65,1
2,22,65,103,1,1,1,1,6,50000,4,140.0,170,130,4,4,4,1,3,3,2,3,5,1,5.0,30.0,1.0,3.0,150000.0,1,3,1,1,3,2,1,4,2,50,1
1,17,49,82,2,1,1,1,4,-3,1,120.0,160,120,4,4,5,1,4,4,2,1,5,1,2.0,20.0,1.0,4.0,-3.0,7,3,2,2,3,2,2,4,3,49,1
2,9,21,43,2,1,1,1,1,3000,1,70.0,160,100,4,3,4,1,3,3,2,4,5,3,,,,,8000.0,2,3,1,2,3,2,1,3,2,62,1
2,13,35,65,2,6,0,2,3,2000,1,240.0,160,120,2,2,4,1,4,3,1,4,1,4,,,,,2000.0,3,2,1,2,3,3,3,4,-8,58,1
1,7,18,35,1,1,1,1,12,120000,4,160.0,165,130,4,5,5,5,1,4,4,4,7,5,,,,,160000.0,2,4,1,2,3,1,2,4,2,66,1
2,27,77,117,1,1,1,1,3,2000,1,68.0,160,140,3,3,2,1,5,5,1,-8,1,2,,,,,4000.0,2,1,1,2,3,3,3,-8,3,58,1
1,15,39,70,2,1,1,1,3,36000,1,470.0,163,110,4,2,3,2,2,2,2,3,5,5,,,,,100000.0,4,3,2,2,7,2,2,3,2,80,1
2,23,68,108,1,1,1,1,1,8100,1,240.0,167,110,2,5,4,1,2,3,1,4,6,2,,,,,30000.0,6,2,1,2,3,2,1,4,1,65,1
2,2,3,10,1,1,1,2,1,10000,1,80.0,160,120,4,3,3,1,3,1,1,3,2,3,,,,,20000.0,4,2,1,2,3,2,2,2,2,58,1
2,18,52,86,2,1,1,1,1,0,1,200.0,160,120,2,2,2,1,5,5,1,2,2,3,,,,,30000.0,2,3,1,2,3,2,2,4,2,61,0
1,27,78,118,2,1,1,1,13,0,1,50.0,160,92,4,5,5,2,2,3,4,4,5,1,3.0,1.0,1.0,2.0,0.0,1,2,1,2,1,2,2,4,3,27,1
2,29,83,126,2,1,1,1,6,90000,1,110.0,165,120,4,4,4,1,3,2,2,4,6,1,1.0,10.0,1.0,4.0,120000.0,2,3,1,2,3,1,1,4,2,47,1
1,22,66,106,1,1,1,1,7,40000,1,110.0,177,120,2,4,2,1,2,2,2,1,4,1,2.0,13.0,1.0,4.0,80000.0,4,3,1,1,3,2,2,3,3,32,0
2,21,64,100,1,1,1,1,9,50000,4,310.0,180,125,4,4,3,2,3,4,1,2,5,1,2.0,35.0,1.0,1.0,100000.0,4,3,2,2,3,1,1,3,3,58,1
2,6,14,30,2,1,1,1,2,18000,1,40.0,158,40,2,2,4,1,3,3,1,4,6,4,,,,,18000.0,1,2,1,2,7,3,2,3,2,78,1
1,7,18,38,1,1,1,1,6,2544,1,60.0,170,120,4,5,5,2,1,4,3,4,4,5,,,,,20000.0,3,2,1,2,3,3,2,4,3,56,1
2,13,35,65,1,6,1,1,4,36000,4,240.0,156,100,4,4,4,2,5,5,2,4,6,2,,,,,40000.0,5,3,1,2,3,1,2,3,2,66,1
2,5,8,23,2,1,1,1,3,10000,1,77.0,155,122,4,5,4,1,3,3,1,4,4,1,5.0,2.0,2.0,3.0,80000.0,5,2,1,2,3,3,3,5,2,49,1
1,21,64,102,2,1,1,1,3,0,1,300.0,150,115,4,3,3,2,2,4,1,3,1,4,,,,,0.0,1,3,1,2,4,2,1,3,2,71,1
1,7,18,37,2,1,1,1,7,36000,1,70.0,150,110,3,3,2,2,1,1,1,3,3,5,,,,,72000.0,2,2,1,2,7,3,2,4,3,68,0
2,22,66,105,2,1,1,1,3,-1,1,250.0,156,120,4,5,4,1,2,4,1,4,1,3,,,,,7000.0,2,3,1,2,3,2,3,3,-8,70,1
1,22,65,104,1,1,-8,2,6,48000,1,70.0,162,110,5,3,4,1,5,2,2,2,3,1,3.0,30.0,1.0,2.0,80000.0,3,3,1,2,3,2,1,4,2,50,1
